Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
"Tanzania, United Rep. of",All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,19,,1,,0,...,0,...,0,N,0,...,21,,4,,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,13.92,,0,...
Thailand,All,Exports,Tonnes – net product weight,TPW,131774,,181107,,239429,,284423,,268965,,313351,,308378,,336076,,402586,,456752,,591349,,673757,,662347,,738995,,765400,,914515,,953671,,944448,,1052863,,1019665,,971948,,1013936,,1160453,,1204215,,1162099,,1250204,,1280563,,1440364,,1436475,,1570762,,1743974,,1823612,,1755255,,1732874,,1862012,,1762955,,1762131,,1604445,,1664372,,1545968,,1515437,,1354237,,1394091,,1391700.97,,1481707.42,,1354804.66,
Thailand,All,Imports,Tonnes – net product weight,TPW,24868,,18575,,29183,,79938,,43530,,46947,,45948,,58562,,118741,E,152392,,266323,,224575,,315751,,454343,,514167,,723303,,711734,,758329,,966045,,918851,,788194,,701113,,716304,,913316,,813789,,977656,,1006347,,1078966,,1240567,,1445348,,1470636,,1407414,,1533690,,1585850,,1586764,,1668020,,1662766,,1667820,,1624878.75,,1620658.79,,1868170.53,,1924536.67,,2129605.66,,1988142.85,,2154434.39,,2102164.39,
Thailand,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,190,,335,,441,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,685,,1433,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Timor-Leste,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,24,E,10,E,27,E,44,E,0,...,0,...,31,E,16,,77,E,47,E,16,E,132,E,0,...,95.37,E,56.74,E,52.11,E
Timor-Leste,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,101,,101,,120,E,144,E,213,E,602,E,1316,E,1981,E,2429,E,2378,E,2999,E,2552,E,2847,E,5004,,3372,E,3297.99,E,2935.83,E,2650.17,E
Timor-Leste,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Togo,All,Exports,Tonnes – net product weight,TPW,6,,37,,27,,8,,72,,22,,39,,52,,32,,94,,8,,145,,294,,164,,211,,109,,168,,541,,1293,,3407,,216,E,578,,674,,3610,,6441,,9448,,9132,,7340,,6964,,6121,,5018,E,324,,2366,,3814,,485,,834,,74,E,176,E,225,,271,,66,E,47,E,33.98,E,75.28,E,21.7,E,21.39,
Togo,All,Imports,Tonnes – net product weight,TPW,13127,,11030,,8576,,15105,,14048,,14764,,16728,,9875,,8317,,15180,,14992,,18832,,26448,,25408,,26201,,28822,,28992,,18913,,36999,,38231,,53416,,46603,,36442,,32346,,30437,,28089,,18037,,20293,,13181,,21820,,15865,E,14062,,10983,,15577,,39628,,53305,,54281,,51685,E,49464,,60512,,47887,,58939,,36897.13,,41413.52,,66128.09,,77417.64,
Togo,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6194,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,450,,51,,177,,25,,28,,69,,68.22,,494.2,,142.3,,99.27,
Tonga,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,70,E,0,N,2,,3,,5,,7,,51,,321,,334,,1152,,463,,377,,305,,362,,433,,449,,507,,381,,313,,973,,604,,488,E,1272,,457,,2807,,2623,,2956,,2005,,2023,,1754,,561,,498,,627,,644,,1137,,785,,1570,,751,E,618,E,603,E,474,E,519.73,E,368.85,E,412.42,E
Tonga,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,205,E,851,,335,,313,,532,,218,,317,,248,,161,,260,,173,,237,,145,,304,,249,,354,,453,,562,,604,,618,,745,,713,E,695,,904,,880,,894,,1074,,943,,761,,1249,,915,,1202,,875,,905,,518,,825,,743,,1443,E,1679,E,1763,E,1384,E,1765.97,E,1418.37,E,1678.08,E
Tonga,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Trinidad and Tobago,All,Exports,Tonnes – net product weight,TPW,784,,674,,501,,466,,1031,,1113,,552,,219,,134,,310,,1032,,715,,1049,,1105,,1149,,1090,,1922,,3850,,4409,,4791,,5576,,4931,,6985,,8157,,4366,,5098,,5076,,4008,,3091,,3065,,6506,,3939,,3877,,4383,,3524,,3902,E,3619,E,4043,E,3802,E,5439,E,3547.78,,4467.81,,4393.27,,3663.78,,2931.39,,2854.77,
Trinidad and Tobago,All,Imports,Tonnes – net product weight,TPW,3544,,2658,,4687,,3614,,4265,,6418,,5194,,6141,,6305,,6015,,8712,,7540,,4319,,3973,,2231,,2924,,2165,,2196,,2568,,3073,,3172,,4337,,4504,,5674,,4137,,5903,,8679,,7111,,8405,,12939,,8953,,9058,,8917,,9248,,8886,,12099,E,14109,E,16389,E,13375,E,14311,E,11011.01,,11235.24,,11389.32,,11132.73,,11135.07,,9758.6,
Trinidad and Tobago,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,9,,95,,4,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,310,,0,...,0,...,0,...,0,...,0,...,690.79,,527.65,,1200.21,,1361.35,,1051.37,,1146.27,
Tunisia,All,Exports,Tonnes – net product weight,TPW,4073,,4917,,6909,,7424,,6368,,6679,,3638,E,7364,,8562,,9358,,13004,,14072,,16985,,14729,,15532,,13403,,11844,,15135,,13440,,9863,,12738,,15297,,15889,,11834,,13452,,15051,,17438,,14827,,15382,,21613,,20349,,24459,,22022,,20597,,23930,,31079,,25776,,22044,,21803,,21436,,21461,,20831,,27313.54,,28035.23,,23790.68,,33403.48,
Tunisia,All,Imports,Tonnes – net product weight,TPW,331,,530,,723,,266,,430,,355,,455,,1529,,813,,1004,,13,,26,,1176,,737,,1356,,356,,491,,789,,4555,,7646,,5364,,5924,,7904,,9562,,11647,,17336,,17811,,28264,,26287,,37903,,39651,,39794,,46794,,47045,,45619,,43548,,47213,,38202,,42653,,29802,,35636,,32598,,47476.58,,69372.96,,61087.32,,72840.18,
Turkmenistan,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1071,E,622,E,311,E,152,,1754,E,1645,E,2408,E,805,E,592,E,114,E,520,E,142,E,94,E,71,E,78,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,99.16,E,24.93,E,68.66,E
Turkmenistan,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,713,E,158,E,305,E,244,E,158,E,18,E,65,E,173,E,139,E,370,E,396,E,697,E,541,E,633,E,926,E,1085,E,2149,E,1543,E,2383,E,2302,E,2493,E,2769,E,2049,E,953,E,586,E,544.88,E,636.84,E,1807.82,E
Turks and Caicos Is.,All,Exports,Tonnes – net product weight,TPW,78,E,140,E,129,E,159,E,165,E,491,E,367,E,440,E,517,E,512,E,754,E,477,E,452,E,306,E,239,E,313,E,434,E,577,E,600,E,667,E,513,E,527,E,396,E,415,E,574,E,632,E,543,E,473,E,730,E,1268,E,925,E,1371,E,839,E,816,E,530,E,206,E,200,,224,E,465,E,459,E,247,E,132,E,181,E,114.45,E,85.6,E,82.8,E
Turks and Caicos Is.,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,22,E,30,E,36,E,26,E,3,E,11,E,15,E,43,E,94,E,10,E,32,E,286,E,327,E,377,E,345,E,362,E,415,E,769,,1209,,1412,,1410,,1519,,999,E,1401,,1685,,1486,E,1526,E,1543,E,1037,E,1035,E,987,E,1089.54,E,980.06,E,992.46,E
Tuvalu,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,264,,264,E,150,E,123,E,100,E,120,E,103,E,100,E,395,E,640,E,1501,E,1640,E,1980,E,2320,E,2674,E,2970,E,8813,E,4879,E,5308,E,9687,E,5325,E,4337,E,5364,E,3432,E,11188,E,8727.02,E,9196.11,E,11575.8,E
Tuvalu,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,22,,25,E,5,E,0,...,19,,12,,36,,36,,16,E,29,E,45,,21,E,76,E,65,E,11,E,41,E,11,E,101,E,26,E,44,E,127,E,31.92,E,48.56,E,40,E
Türkiye,All,Exports,Tonnes – net product weight,TPW,6929,,7185,,6756,,8112,,9785,,15427,,15790,,18834,,27224,,22848,,23699,,33977,,36805,,32710,,28937,,18887,,15570,,10786,,29631,,37664,,27781,,35767,,28076,,31005,,39433,,27476,,39996,,47920,,41282,,46243,,47548,,58581,,73150,,62018,,72663,,78598,,83093,,105909,,128199,,126965,,156429,,162796,,193453,,218786.53,,228924.52,,249350.81,
Türkiye,All,Imports,Tonnes – net product weight,TPW,514,,755,,431,,31,,73,,581,,110,,140,,4565,,746,,2872,,3605,,2552,,22175,,51799,,47619,,51901,,33905,,53372,,57924,,66124,,87874,,75080,,98662,,75725,,49853,,37208,,63776,,110827,,89392,,116970,,128121,,133467,,144236,,159326,,133198,,159529,,177612.53,,203503.57,,236938.44,,236094.33,,265613.19,,289085.9,,338970.16,,319984.02,,326598.14,
Uganda,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1664,,4687,,4851,,6943,,7216,,13471,,16396,,9839,,13320,,9596,,14911,,17318,,25534,,26555,,31958,,39324,,36920,,31953,,27249,,23106,,23033,,19720,,21690,,20486,,17597,,17876,,19039,,18530,,24594,,30467.38,,19046.02,,14583.02,E
Uganda,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,38,E,0,...,24,,22,,88,,29,,290,,794,,310,,423,,326,,381,,975,,626,,832,,1352,,1310,,1256,,1942,,2176,,1998,,4934,,8115,,10194.67,,11205.28,,9190.08,E
Uganda,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,134,,0,N,363,,0,...,36,,108,,31,,107,,511,,550,,477,,628,,729,,641,,762,,0,...,0,...,0,...,0,...
Ukraine,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,80635,E,116459,E,118386,E,93114,E,145710,,100260,,107435,,83901,,56819,,40085,,33053,,17274,,20620,,21940,,25948,,24111,,60465,,56277,,49062,,55778,,53220,,41791,,10759,,9124,,10336,,10595,,11677.32,,12302.65,,12547.88,
Ukraine,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,94338,E,79388,,127101,,178972,,186528,,246897,,177162,,234720,,322431,,306262,,297100,,306698,,420947,,402238,,469565,,583328,,451506,,362903,,396647,,430485,,470701,,349384,,230908,,299753,,328608,,380579,,399789.83,,403725.47,,437399.1,
Un. Sov. Soc. Rep.,All,Exports,Tonnes – net product weight,TPW,527000,,479954,,530322,,546241,,549853,,434236,,351614,,543914,,567538,,640177,,823951,,771176,,1015396,,879321,,1251930,,819854,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Un. Sov. Soc. Rep.,All,Imports,Tonnes – net product weight,TPW,31600,,50469,,79585,,111561,,181938,,57298,,44196,,320086,,431229,,504288,,537503,,501224,,663080,,597908,,552225,,226970,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
United Arab Emirates,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,782,,462,,771,,2063,,2861,E,4500,,5841,,7361,,4900,E,3584,,3800,E,1752,,5002,E,4676,E,5369,E,7033,E,10534,E,13544,E,19154,E,7388,,7675,,10436,E,16569,,21696,E,14972,,15151,,18790,,22270,,30718,E,26446,,34140,,33059,,46576,,40661,,36884,,54263,,93504.99,,56973.26,,57192.98,
United Arab Emirates,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,7515,,7257,,14279,,12617,,8760,,8143,,6640,,7974,,6642,E,6003,,6000,,6262,,6677,,9979,,8034,E,8046,,15586,,9274,E,9631,E,8555,E,11183,E,34542,E,44944,E,53961,E,53102,,75347,,70022,E,53676,,59687,E,89998,,105716,,137200,,161869,,134013,E,200000,,217015,,229086,,235601,,243195,,243936,,253454,,256589.3,,236878.42,,231009.59,
United Arab Emirates,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,4153,,6402,,4764,,5501,,2579,E,3718,,1484,,958,,793,E,1813,E,5000,E,8731,,5082,,4150,E,4150,E,2991,,2118,,0,...,0,...,0,...,0,...,6539,E,9303,E,7062,E,8148,,12556,,69,,16371,,82,,8467,,9318,,5530,,7674,,14218,,19060,,30520,,24527,,20407,,22547,,25639,,46712,,29951.57,,34449.07,,42157.51,
United Kingdom,All,Exports,Tonnes – net product weight,TPW,165291,,188510,,377595,,468435,,411504,,311889,,354093,,421554,,359938,,403786,,450676,,457079,,447955,,489761,,473048,,556385,,603454,,598293,,601383,,590818,,599852,,613540,,762005,,695649,,674751,,699710,,626771,,687185,,679026,,687371,,630075,,652245,,622708,,707886,,766976,,697235,,759639,,734459,,878050,,820445,,788220,,855328,,811035,,794758.9,,746328.21,,644766.12,
United Kingdom,All,Imports,Tonnes – net product weight,TPW,691955,,618719,,679753,,799903,,814317,,743129,,797361,,718773,,776142,,903505,,841929,,886929,,910540,,977336,,981765,,920224,,871175,,879482,,917765,,860105,,857233,,911612,,855701,,850535,,867868,,949237,,878183,,896802,,882549,,901589,,956615,,894876,,889995,,897524,,854457,,836345,,870400,,840390,,801401,,768928.4,,822789.8,,801837,,798933,,845623.85,,815840.52,,845110.26,
United Kingdom,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,152.31,
United States of America,All,Exports,Tonnes – net product weight,TPW,220080,,226034,,350048,,365936,,528961,,593958,,657951,,961489,,1124451,,1363610,,1765993,,2022596,,2114148,,1548547,,1456138,,1238297,,1180809.23,,1120439.81,,1115916,,1156362,,1160364,,1142595,,978983,,1115614,,1181589,,1438516,,1356459,,1312560,,1497693,,1588497,,1517646.42,,1487407.59,,1374456.69,,1315943.31,,1446664,,1716548,,1643269.95,,1705167.33,,1765956.58,,1613815,,1539548.47,,1706545.59,,1537232.4,,1516318.14,,1262273.74,,1286017.19,
United States of America,All,Imports,Tonnes – net product weight,TPW,1106578,,1027857,,1074193,,1104295,,963072,,1043522,,1049103,,1116128,,1140178,,1436486,,1447266,,1560646,,1394034,,1482959.15,,1446404.5,,1477138.1,,1422671.58,,1725077.79,,1650829.27,,1497458.72,,1530879.55,,1620435.72,,1726346.86,,1823467.9,,1841219.07,,1920242.81,,2084156.43,,2258020.76,,2318382.46,,2378744.06,,2479679.99,,2439840.26,,2404771.65,,2379315.12,,2500368,,2488212.54,,2516602.82,,2539505.92,,2611857.09,,2671667.02,,2757847.06,,2827370.29,,2912599.57,,2839754.09,,2919478.09,,3284445.21,
United States of America,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,36557.63,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,55694,,56788,,55301,,50489,,49751,,0,...,41833,,39556.09,,42544.01,,48800.92,
Uruguay,All,Exports,Tonnes – net product weight,TPW,10904,,17625,,32671,,47406,,67388,,82953,,69486,,71872,,58999,,68308,,74602,,62491,,62315,,71207,,60585,,75600,,81860,,68617,,75622,,85021,,94818,,96985,,103185,,71806,,79714,,71666,,78011,,87042,,93776,,88065,,85213,,86262,,112327,,90070,,81764,,95282,,78680,,57897,,65311,,54347,,46815,,52841,,59754,,60475.21,,59356.95,,48520.35,
Uruguay,All,Imports,Tonnes – net product weight,TPW,688,,680,,1047,,2828,,4218,,741,,796,,401,,346,,663,,1131,,1976,,1433,,3064,,2579,,2520,,4028,,3452,,3689,,3930,,5718,,6988,,7712,,9698,,7587,,11892,,12030,,15460,,15421,,16169,,22730,,31601,,34702,,35673,,37207,,29808,,27341,,24606,,21943,,16824,,14969,,16499,,17265.3,,14682.53,,11975.28,,14301.11,
Uzbekistan,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,401,E,1433,E,389,E,88,E,85,E,29,E,0,...,65,E,124,E,48,E,48,E,613,E,621,E,1081,E,819,E,663,E,1119,E,622,E,118,E,52,E,48,E,92,E,215,E,488,E,705,,858.58,,2095.73,,3067.17,
Uzbekistan,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1300,,1371,,1039,E,1559,E,1011,E,653,E,994,E,1191,E,1311,E,1903,E,2185,E,2037,E,2378,E,4280,E,2523,E,4451,E,6584,E,8461,E,10638,E,9049,E,10624,E,5352,E,4358,E,6421,,9342.92,,8328.22,,11423.46,
Vanuatu,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,3,,4417,E,11314,E,13925,E,18431,E,19523,E,29410,E,33052,E,34054,E,30482,E,36138,E,44440,E,36317,E,54584,E,58442,E,71576,E,54829,E,27342,E,34378,E,47206,E,67640,E,79250,E,69349,E,71895,E,48328,E,48053,E,39308,E,29989,E,33410,E,32908,E,39103,E,45757,E,28887,E,27334,E,33373,E,42860.71,E,70911.6,E,62159.42,E
Vanuatu,All,Imports,Tonnes – net product weight,TPW,7500,E,11400,E,10600,E,9090,E,9183,E,5925,,4600,,5396,E,4940,,4959,E,3401,E,588,,841,,446,,879,,490,,862,,1064,,1091,,904,E,1337,,920,E,639,E,673,E,1005,,483,E,530,E,1263,E,901,E,988,E,1405,,1520,,1819,,1768,,1792,,2592,,2213,E,2603,E,2380,E,3137,E,2612,E,2133,E,2413,E,3157.28,E,3053.88,E,3029.7,E
Vanuatu,All,Reexports,Tonnes – net product weight,TPW,6096,,10015,,9203,,7752,,8407,,4854,,3885,,4550,,3967,,4077,,2497,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Venezuela (Boliv Rep of),All,Exports,Tonnes – net product weight,TPW,9755,,5624,,10774,E,6465,E,4059,E,9197,E,19577,E,21911,E,28531,E,45275,E,42747,E,30711,,19761,,42241,E,33625,E,35684,E,27723,,35381,,48607,,47621,,51393,,41675,,42919,,40967,,43213,,62643,,49774,,62852,,84212,,62132,,11365,,19450,,17990,,10730,,11003,,10664,,11185,,12419,,12293,,18025,,20150,,32947,E,21042,E,29611.66,E,30215.71,E,37015.36,E
Venezuela (Boliv Rep of),All,Imports,Tonnes – net product weight,TPW,8731,,5622,,13251,,12955,,17964,,26274,,24454,,5588,,2624,,1256,,119,,159,,1731,,1883,,3848,,2935,,5318,,28753,,30730,,32592,,19771,,25072,,29467,,36271,,66564,,66527,,35659,,17748,,31067,,28525,,30565,,57283,,63271,,71109,,53302,,56051,,76858,,66856,,70952,,20654,,10859,,10716,E,11412,E,12248.78,E,12111.22,E,10743.04,E
Venezuela (Boliv Rep of),All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Viet Nam,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,4149,E,2955,,5327,E,11351,E,11878,E,16058,E,22427,E,25060,E,28496,E,38875,E,31264,E,43663,E,66780,E,80720,,94825,,109699,,83868,E,98726,E,211170,,209257,,237780,,302970,,514843,,607483,,525370,,625888,,671046,,889266,,891048,,1057399,,850596,,1191367,,1373363,,1409253,E,1524257,,1714701,E,1596160,E,1665798,,1823542,,1717841,,1814197.88,,1548754.99,,1720151.2,
Viet Nam,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,886,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1600,E,3300,E,6239,E,7013,E,9358,E,2917,E,17487,E,7960,E,42192,,45361,,85675,,104652,,164388,,200356,,228375,,253680,,229727,,308368,,332027,,330521,E,339272,,413326,E,431110,E,478819,,626474,,546114,,592216.69,,588008.08,,609021.1,
Yemen,All,Exports,Tonnes – net product weight,TPW,7533,,8906,,5415,,4075,,7153,,2513,,4052,,2502,,6400,,5628,,5883,E,3054,E,3400,E,5100,,3980,,2708,E,1504,,2706,,2354,,14248,,20388,,35324,,30410,,25456,,26673,,53009,,58432,,68125,,65237,,81679,,91743,,100780,,115515,,103500,,120062,,126915,,114705,,114424,,91305,E,59637,,54619,E,46380,E,53067,E,53838.03,E,66442.64,E,99806.12,E
Yemen,All,Imports,Tonnes – net product weight,TPW,1263,,1263,E,2805,E,3307,E,4751,,2344,,3152,E,3212,E,2536,E,2402,E,2204,E,1209,E,1246,E,1520,,863,,1377,,1337,,1852,,2498,,2293,E,2597,,9812,,3399,,3835,,3748,,3888,E,3101,,4381,,3606,,6207,,10147,,8947,,11334,,9628,,14800,,13098,,18150,,15282,,13732,,10484,,9487,E,10899,E,8146.74,E,10541.49,,12263.18,E,15795.43,E
Yemen,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,41,,0,...,140,,1,,89,,714,,1,,627,,673,,140,,125,,0,...,239,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Yugoslavia SFR,All,Exports,Tonnes – net product weight,TPW,19895,,16011,,17095,,21502,,16457,,18254,,21640,,20411,,16387,,16579,,18330,,20343,,20582,,20424,,17061,,963,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Yugoslavia SFR,All,Imports,Tonnes – net product weight,TPW,90877,,109889,,116257,,111300,,115735,,116547,,111316,,155105,,109777,,125598,,149952,,132858,,130705,,121655,,143510,,46981,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Zambia,All,Exports,Tonnes – net product weight,TPW,18,,22,,0,...,0,...,0,...,2,,0,...,0,...,7,,0,...,400,,800,,960,,850,E,669,E,567,E,464,E,460,E,120,E,120,E,101,E,243,,80,E,966,,711,,1020,,773,,615,,1002,E,1295,,265,,277,,1817,,772,,749,,1001,E,995,E,1078,E,468,,374,,315,,806,,727,,645.81,,4620.8,,16694.86,
Zambia,All,Imports,Tonnes – net product weight,TPW,3199,,3917,,11917,,10979,,4012,,3659,,5281,,2229,,1060,,350,E,534,,362,,654,,900,E,500,E,900,E,1848,,2000,,2142,,1395,E,2314,E,3614,,500,E,1489,,2068,,3015,,3696,,5170,,7851,,8738,,6148,,6967,,7473,,5572,,7080,,9699,,20827,,35741,,58154,,80393,,126890,,122001,,106916,,99579.3,,83026.51,,97039.93,
